,subj_idx,response,split_by,rt,trial,feedback,samp,type
24280,4,1.0,1,0.5318218913386727,121,1.0,10,simulated
24281,4,1.0,1,0.32782189133860457,122,1.0,10,simulated
24282,4,1.0,1,0.5878218913386914,123,0.0,10,simulated
24283,4,1.0,1,0.37682189133862093,124,1.0,10,simulated
24284,4,1.0,1,0.6768218913387212,125,0.0,10,simulated
24285,4,1.0,1,0.33382189133860657,126,1.0,10,simulated
24286,4,1.0,1,0.448821891338645,127,1.0,10,simulated
24287,4,1.0,1,0.3988218913386283,128,1.0,10,simulated
24288,4,1.0,1,0.3738218913386199,129,1.0,10,simulated
24289,4,1.0,1,0.3398218913386086,130,0.0,10,simulated
24290,4,1.0,1,0.5888218913386918,131,1.0,10,simulated
24291,4,1.0,1,0.6178218913387015,132,0.0,10,simulated
24292,4,0.0,1,0.3488218913346041,133,0.0,10,simulated
24293,4,0.0,1,0.5718218913346786,134,0.0,10,simulated
24294,4,1.0,1,0.8208218913387693,135,1.0,10,simulated
24295,4,1.0,1,0.8328218913387733,136,0.0,10,simulated
24296,4,0.0,1,0.5048218913346563,137,1.0,10,simulated
24297,4,0.0,1,0.5108218913346583,138,0.0,10,simulated
24298,4,1.0,1,0.3488218913386116,139,1.0,10,simulated
24299,4,0.0,1,0.8288218913347645,140,1.0,10,simulated
24300,4,0.0,1,1.027821891334831,141,1.0,10,simulated
24301,4,1.0,1,0.5438218913386768,142,0.0,10,simulated
24302,4,0.0,1,0.3988218913346208,143,0.0,10,simulated
24303,4,0.0,1,0.7358218913347334,144,0.0,10,simulated
24304,4,1.0,1,0.9028218913387966,145,1.0,10,simulated
24305,4,1.0,1,0.3578218913386146,146,1.0,10,simulated
24306,4,1.0,1,0.37682189133862093,147,1.0,10,simulated
24307,4,1.0,1,0.4558218913386473,148,1.0,10,simulated
24308,4,1.0,1,0.31282189133859956,149,1.0,10,simulated
24309,4,1.0,1,0.39482189133862694,150,1.0,10,simulated
24310,4,1.0,1,1.065821891338851,151,1.0,10,simulated
24311,4,1.0,1,0.28582189133859054,152,1.0,10,simulated
24312,4,1.0,1,0.5228218913386697,153,1.0,10,simulated
24313,4,1.0,1,0.33082189133860557,154,1.0,10,simulated
24314,4,1.0,1,0.2638218913385832,155,0.0,10,simulated
24315,4,1.0,1,0.47182189133865265,156,0.0,10,simulated
24316,4,1.0,1,0.42482189133863696,157,1.0,10,simulated
24317,4,1.0,1,1.2228218913389035,158,0.0,10,simulated
24318,4,0.0,1,0.5048218913346563,159,0.0,10,simulated
24319,4,0.0,1,0.2858218913345831,160,0.0,10,simulated
24320,5,1.0,0,0.45945358232912004,1,0.0,10,simulated
24321,5,1.0,0,2.328453582329745,2,0.0,10,simulated
24322,5,1.0,0,0.5024535823291344,3,1.0,10,simulated
24323,5,0.0,0,0.3364535823250715,4,0.0,10,simulated
24324,5,0.0,0,1.4544535823254447,5,0.0,10,simulated
24325,5,1.0,0,0.5134535823291381,6,0.0,10,simulated
24326,5,1.0,0,0.8144535823292386,7,1.0,10,simulated
24327,5,0.0,0,0.5044535823251276,8,1.0,10,simulated
24328,5,1.0,0,0.4404535823291137,9,1.0,10,simulated
24329,5,1.0,0,0.8794535823292603,10,1.0,10,simulated
24330,5,1.0,0,0.5094535823291367,11,1.0,10,simulated
24331,5,1.0,0,1.091453582329331,12,0.0,10,simulated
24332,5,1.0,0,0.28845358232906293,13,1.0,10,simulated
24333,5,0.0,0,1.4174535823254324,14,0.0,10,simulated
24334,5,0.0,0,1.0344535823253045,15,0.0,10,simulated
24335,5,0.0,0,0.8414535823252401,16,1.0,10,simulated
24336,5,1.0,0,0.4884535823291297,17,1.0,10,simulated
24337,5,1.0,0,0.4874535823291294,18,0.0,10,simulated
24338,5,1.0,0,0.5914535823291641,19,0.0,10,simulated
24339,5,1.0,0,1.684453582329529,20,1.0,10,simulated
24340,5,1.0,0,0.3734535823290913,21,0.0,10,simulated
24341,5,0.0,0,1.443453582325441,22,1.0,10,simulated
24342,5,1.0,0,0.5704535823291571,23,1.0,10,simulated
24343,5,1.0,0,1.0894535823293303,24,0.0,10,simulated
24344,5,1.0,0,1.2244535823293754,25,0.0,10,simulated
24345,5,1.0,0,0.7444535823292152,26,1.0,10,simulated
24346,5,1.0,0,0.5764535823291591,27,1.0,10,simulated
24347,5,1.0,0,0.6254535823291755,28,0.0,10,simulated
24348,5,1.0,0,0.3824535823290943,29,1.0,10,simulated
24349,5,1.0,0,1.4164535823294395,30,0.0,10,simulated
24350,5,1.0,0,0.9104535823292706,31,0.0,10,simulated
24351,5,1.0,0,0.6904535823291972,32,1.0,10,simulated
24352,5,1.0,0,1.223453582329375,33,0.0,10,simulated
24353,5,1.0,0,0.35145358232908397,34,1.0,10,simulated
24354,5,1.0,0,0.7284535823292099,35,1.0,10,simulated
24355,5,0.0,0,2.078453582325653,36,0.0,10,simulated
24356,5,0.0,0,0.2834535823250538,37,0.0,10,simulated
24357,5,0.0,0,0.7804535823252198,38,0.0,10,simulated
24358,5,0.0,0,0.33245358232507016,39,1.0,10,simulated
24359,5,1.0,0,0.5394535823291468,40,0.0,10,simulated
24360,5,0.0,0,1.5064535823254621,41,0.0,10,simulated
24361,5,0.0,0,0.6834535823251874,42,0.0,10,simulated
24362,5,1.0,0,0.5024535823291344,43,1.0,10,simulated
24363,5,1.0,0,1.789453582329564,44,0.0,10,simulated
24364,5,1.0,0,0.6614535823291875,45,1.0,10,simulated
24365,5,1.0,0,1.1134535823293383,46,1.0,10,simulated
24366,5,1.0,0,0.3174535823290726,47,0.0,10,simulated
24367,5,1.0,0,1.7554535823295527,48,1.0,10,simulated
24368,5,0.0,0,1.4924535823254574,49,0.0,10,simulated
24369,5,1.0,0,0.417453582329106,50,0.0,10,simulated
24370,5,1.0,0,0.5754535823291588,51,1.0,10,simulated
24371,5,0.0,0,0.5094535823251293,52,0.0,10,simulated
24372,5,0.0,0,1.0954535823253249,53,1.0,10,simulated
24373,5,1.0,0,0.9914535823292977,54,1.0,10,simulated
24374,5,1.0,0,1.6164535823295063,55,1.0,10,simulated
24375,5,1.0,0,0.5224535823291411,56,1.0,10,simulated
24376,5,0.0,0,0.8844535823252545,57,0.0,10,simulated
24377,5,1.0,0,0.5034535823291347,58,1.0,10,simulated
24378,5,1.0,0,0.8434535823292483,59,0.0,10,simulated
24379,5,1.0,0,1.034453582329312,60,0.0,10,simulated
24380,5,1.0,0,0.6734535823291915,61,1.0,10,simulated
24381,5,1.0,0,0.6354535823291788,62,0.0,10,simulated
24382,5,0.0,0,0.4094535823250959,63,1.0,10,simulated
24383,5,1.0,0,0.43345358232911135,64,1.0,10,simulated
24384,5,1.0,0,1.3074535823294031,65,1.0,10,simulated
24385,5,1.0,0,0.5514535823291508,66,0.0,10,simulated
24386,5,1.0,0,0.4914535823291307,67,1.0,10,simulated
24387,5,1.0,0,0.38645358232909566,68,1.0,10,simulated
24388,5,0.0,0,0.49145358232512326,69,0.0,10,simulated
24389,5,1.0,0,0.6934535823291982,70,1.0,10,simulated
24390,5,0.0,0,0.8234535823252341,71,0.0,10,simulated
24391,5,1.0,0,0.9424535823292813,72,0.0,10,simulated
24392,5,1.0,0,0.5564535823291524,73,1.0,10,simulated
24393,5,1.0,0,0.378453582329093,74,1.0,10,simulated
24394,5,1.0,0,0.7134535823292049,75,0.0,10,simulated
24395,5,0.0,0,1.9604535823256137,76,1.0,10,simulated
24396,5,1.0,0,0.8274535823292429,77,1.0,10,simulated
24397,5,0.0,0,1.7354535823255386,78,1.0,10,simulated
24398,5,1.0,0,1.3694535823294238,79,0.0,10,simulated
24399,5,0.0,0,0.6864535823251884,80,1.0,10,simulated
24400,5,1.0,0,0.9884535823292967,81,1.0,10,simulated
24401,5,1.0,0,1.0474535823293163,82,1.0,10,simulated
24402,5,1.0,0,1.6144535823295056,83,1.0,10,simulated
24403,5,1.0,0,1.6914535823295314,84,1.0,10,simulated
24404,5,1.0,0,0.426453582329109,85,0.0,10,simulated
24405,5,0.0,0,0.5674535823251486,86,0.0,10,simulated
24406,5,0.0,0,0.4684535823251156,87,1.0,10,simulated
24407,5,1.0,0,0.5254535823291421,88,1.0,10,simulated
24408,5,1.0,0,0.4884535823291297,89,1.0,10,simulated
24409,5,1.0,0,0.43345358232911135,90,1.0,10,simulated
24410,5,1.0,0,0.6484535823291832,91,1.0,10,simulated
24411,5,1.0,0,0.5264535823291424,92,0.0,10,simulated
24412,5,1.0,0,0.6294535823291768,93,0.0,10,simulated
24413,5,1.0,0,0.41545358232910534,94,1.0,10,simulated
24414,5,1.0,0,0.8054535823292356,95,1.0,10,simulated
24415,5,1.0,0,0.7524535823292179,96,1.0,10,simulated
24416,5,1.0,0,0.9734535823292917,97,1.0,10,simulated
24417,5,1.0,0,0.7514535823292176,98,1.0,10,simulated
24418,5,0.0,0,0.5394535823251393,99,0.0,10,simulated
24419,5,1.0,0,0.9614535823292877,100,1.0,10,simulated
24420,5,1.0,0,1.3334535823294118,101,0.0,10,simulated
24421,5,1.0,0,1.660453582329521,102,1.0,10,simulated
24422,5,1.0,0,0.7644535823292219,103,1.0,10,simulated
24423,5,1.0,0,0.6024535823291678,104,1.0,10,simulated
24424,5,0.0,0,0.6264535823251683,105,0.0,10,simulated
24425,5,1.0,0,0.4664535823291224,106,1.0,10,simulated
24426,5,1.0,0,0.33045358232907696,107,1.0,10,simulated
24427,5,1.0,0,0.9214535823292743,108,1.0,10,simulated
24428,5,1.0,0,1.016453582329306,109,1.0,10,simulated
24429,5,0.0,0,0.7674535823252154,110,0.0,10,simulated
24430,5,1.0,0,0.8384535823292466,111,1.0,10,simulated
24431,5,1.0,0,0.34445358232908163,112,0.0,10,simulated
24432,5,1.0,0,0.7344535823292119,113,1.0,10,simulated
24433,5,1.0,0,0.5084535823291364,114,1.0,10,simulated
24434,5,1.0,0,1.3974535823294332,115,1.0,10,simulated
24435,5,1.0,0,0.4904535823291304,116,1.0,10,simulated
24436,5,1.0,0,0.3464535823290823,117,1.0,10,simulated
24437,5,1.0,0,0.3164535823290723,118,0.0,10,simulated
24438,5,1.0,0,0.929453582329277,119,1.0,10,simulated
24439,5,1.0,0,2.1734535823296923,120,1.0,10,simulated
24440,5,1.0,0,0.372453582329091,121,1.0,10,simulated
24441,5,1.0,0,0.7864535823292292,122,1.0,10,simulated
24442,5,1.0,0,1.6884535823295304,123,0.0,10,simulated
24443,5,1.0,0,0.28945358232906326,124,1.0,10,simulated
24444,5,1.0,0,1.2394535823293804,125,0.0,10,simulated
24445,5,1.0,0,0.7164535823292059,126,1.0,10,simulated
24446,5,0.0,0,1.0984535823253259,127,0.0,10,simulated
24447,5,1.0,0,0.4814535823291274,128,1.0,10,simulated
24448,5,1.0,0,1.154453582329352,129,1.0,10,simulated
24449,5,1.0,0,2.758453582329887,130,1.0,10,simulated
24450,5,1.0,0,0.6864535823291958,131,1.0,10,simulated
24451,5,1.0,0,0.6954535823291988,132,1.0,10,simulated
24452,5,1.0,0,0.8274535823292429,133,0.0,10,simulated
24453,5,1.0,0,0.4134535823291047,134,1.0,10,simulated
24454,5,0.0,0,1.1224535823253339,135,0.0,10,simulated
24455,5,1.0,0,0.7364535823292125,136,0.0,10,simulated
24456,5,0.0,0,0.5664535823251483,137,0.0,10,simulated
24457,5,1.0,0,1.1674535823293564,138,1.0,10,simulated
24458,5,0.0,0,0.9004535823252598,139,1.0,10,simulated
24459,5,0.0,0,0.8284535823252358,140,0.0,10,simulated
24460,5,1.0,0,0.6374535823291795,141,1.0,10,simulated
24461,5,1.0,0,1.4484535823294502,142,1.0,10,simulated
24462,5,1.0,0,0.4994535823291334,143,0.0,10,simulated
24463,5,1.0,0,0.378453582329093,144,1.0,10,simulated
24464,5,1.0,0,0.6154535823291721,145,0.0,10,simulated
24465,5,1.0,0,0.6804535823291938,146,1.0,10,simulated
24466,5,1.0,0,0.363453582329088,147,1.0,10,simulated
24467,5,0.0,0,1.6524535823255109,148,1.0,10,simulated
24468,5,1.0,0,1.3714535823294245,149,0.0,10,simulated
24469,5,0.0,0,0.4344535823251042,150,0.0,10,simulated
24470,5,0.0,0,0.8864535823252552,151,0.0,10,simulated
24471,5,1.0,0,1.0534535823293183,152,1.0,10,simulated
24472,5,0.0,0,0.568453582325149,153,0.0,10,simulated
24473,5,1.0,0,0.43345358232911135,154,1.0,10,simulated
24474,5,1.0,0,0.6104535823291705,155,1.0,10,simulated
24475,5,1.0,0,0.7874535823292296,156,1.0,10,simulated
24476,5,0.0,0,0.39745358232509187,157,0.0,10,simulated
24477,5,0.0,0,0.595453582325158,158,0.0,10,simulated
24478,5,1.0,0,0.8564535823292526,159,1.0,10,simulated
24479,5,0.0,0,0.8904535823252565,160,0.0,10,simulated
24480,5,0.0,1,0.4101200923274283,1,0.0,10,simulated
24481,5,1.0,1,0.43312009233144344,2,1.0,10,simulated
24482,5,1.0,1,0.3201200923314057,3,1.0,10,simulated
24483,5,1.0,1,0.5771200923314915,4,0.0,10,simulated
24484,5,0.0,1,0.43212009232743565,5,0.0,10,simulated
24485,5,0.0,1,0.36112009232741193,6,1.0,10,simulated
24486,5,1.0,1,0.5021200923314665,7,1.0,10,simulated
24487,5,1.0,1,0.3311200923314094,8,1.0,10,simulated
24488,5,1.0,1,0.35412009233141706,9,1.0,10,simulated
24489,5,1.0,1,1.2421200923317137,10,1.0,10,simulated
24490,5,1.0,1,1.3981200923317658,11,1.0,10,simulated
24491,5,1.0,1,0.5621200923314865,12,0.0,10,simulated
24492,5,0.0,1,1.3631200923277467,13,1.0,10,simulated
24493,5,0.0,1,0.9131200923275963,14,1.0,10,simulated
24494,5,0.0,1,0.29112009232738856,15,0.0,10,simulated
24495,5,1.0,1,0.36812009233142173,16,0.0,10,simulated
24496,5,1.0,1,0.4231200923314401,17,0.0,10,simulated
24497,5,0.0,1,0.3331200923274026,18,0.0,10,simulated
24498,5,1.0,1,0.7091200923315356,19,0.0,10,simulated
24499,5,1.0,1,0.3961200923314311,20,1.0,10,simulated
24500,5,1.0,1,1.1311200923316767,21,0.0,10,simulated
24501,5,1.0,1,0.6391200923315122,22,1.0,10,simulated
24502,5,1.0,1,0.5941200923314972,23,1.0,10,simulated
24503,5,1.0,1,0.836120092331578,24,0.0,10,simulated
24504,5,0.0,1,0.45012009232744166,25,0.0,10,simulated
24505,5,0.0,1,0.9061200923275939,26,0.0,10,simulated
24506,5,0.0,1,0.3841200923274196,27,1.0,10,simulated
24507,5,0.0,1,0.3891200923274213,28,0.0,10,simulated
24508,5,0.0,1,0.6521200923275091,29,0.0,10,simulated
24509,5,1.0,1,0.8161200923315713,30,1.0,10,simulated
24510,5,1.0,1,0.3431200923314134,31,1.0,10,simulated
24511,5,1.0,1,1.012120092331637,32,0.0,10,simulated
24512,5,0.0,1,0.8641200923275799,33,0.0,10,simulated
24513,5,1.0,1,1.1601200923316863,34,1.0,10,simulated
24514,5,1.0,1,0.9831200923316271,35,1.0,10,simulated
24515,5,1.0,1,1.4861200923317952,36,1.0,10,simulated
24516,5,1.0,1,0.5281200923314752,37,1.0,10,simulated
24517,5,1.0,1,0.4381200923314451,38,0.0,10,simulated
24518,5,0.0,1,0.3211200923273986,39,0.0,10,simulated
24519,5,0.0,1,1.499120092327792,40,0.0,10,simulated
24520,5,1.0,1,1.6241200923318413,41,1.0,10,simulated
24521,5,1.0,1,0.43012009233144244,42,0.0,10,simulated
24522,5,0.0,1,0.6051200923274934,43,0.0,10,simulated
24523,5,0.0,1,2.1321200923280035,44,1.0,10,simulated
24524,5,0.0,1,0.5891200923274881,45,0.0,10,simulated
24525,5,0.0,1,0.436120092327437,46,0.0,10,simulated
24526,5,1.0,1,1.8461200923319154,47,1.0,10,simulated
24527,5,1.0,1,2.0591200923319866,48,1.0,10,simulated
24528,5,1.0,1,0.28912009233139535,49,1.0,10,simulated
24529,5,1.0,1,0.36512009233142073,50,1.0,10,simulated
24530,5,0.0,1,0.6551200923275101,51,0.0,10,simulated
24531,5,1.0,1,0.860120092331586,52,1.0,10,simulated
24532,5,0.0,1,0.29912009232739123,53,0.0,10,simulated
24533,5,1.0,1,0.39812009233143175,54,0.0,10,simulated
24534,5,1.0,1,1.2421200923317137,55,1.0,10,simulated
24535,5,1.0,1,0.815120092331571,56,1.0,10,simulated
24536,5,1.0,1,1.1001200923316663,57,1.0,10,simulated
24537,5,1.0,1,0.7931200923315637,58,1.0,10,simulated
24538,5,1.0,1,0.47412009233145713,59,1.0,10,simulated
24539,5,0.0,1,0.40312009232742596,60,0.0,10,simulated
24540,5,0.0,1,1.1621200923276795,61,1.0,10,simulated
24541,5,0.0,1,1.532120092327803,62,1.0,10,simulated
24542,5,0.0,1,0.3271200923274006,63,1.0,10,simulated
24543,5,1.0,1,0.3531200923314167,64,1.0,10,simulated
24544,5,1.0,1,0.37212009233142307,65,1.0,10,simulated
24545,5,1.0,1,0.4171200923314381,66,0.0,10,simulated
24546,5,0.0,1,0.38212009232741895,67,0.0,10,simulated
24547,5,0.0,1,0.3481200923274076,68,1.0,10,simulated
24548,5,0.0,1,0.40312009232742596,69,0.0,10,simulated
24549,5,0.0,1,0.6341200923275031,70,0.0,10,simulated
24550,5,1.0,1,0.3671200923314214,71,1.0,10,simulated
24551,5,1.0,1,0.779120092331559,72,1.0,10,simulated
24552,5,1.0,1,0.36612009233142107,73,0.0,10,simulated
24553,5,0.0,1,0.5511200923274754,74,0.0,10,simulated
24554,5,0.0,1,0.29912009232739123,75,0.0,10,simulated
24555,5,0.0,1,0.27912009232738455,76,0.0,10,simulated
24556,5,1.0,1,0.2931200923313967,77,0.0,10,simulated
24557,5,1.0,1,0.719120092331539,78,0.0,10,simulated
24558,5,0.0,1,0.7721200923275492,79,1.0,10,simulated
24559,5,0.0,1,0.6621200923275125,80,0.0,10,simulated
24560,5,0.0,1,0.6471200923275074,81,1.0,10,simulated
24561,5,0.0,1,0.7931200923275562,82,1.0,10,simulated
24562,5,0.0,1,0.3431200923274059,83,0.0,10,simulated
24563,5,0.0,1,1.2031200923276932,84,0.0,10,simulated
24564,5,1.0,1,1.3861200923317618,85,1.0,10,simulated
24565,5,1.0,1,2.2541200923320526,86,1.0,10,simulated
24566,5,1.0,1,0.42712009233144144,87,1.0,10,simulated
24567,5,1.0,1,0.3201200923314057,88,0.0,10,simulated
24568,5,1.0,1,0.6781200923315253,89,1.0,10,simulated
24569,5,1.0,1,0.5591200923314855,90,1.0,10,simulated
24570,5,1.0,1,0.4611200923314528,91,1.0,10,simulated
24571,5,1.0,1,0.288120092331395,92,0.0,10,simulated
24572,5,1.0,1,0.47812009233145847,93,1.0,10,simulated
24573,5,0.0,1,0.49112009232745535,94,0.0,10,simulated
24574,5,1.0,1,1.030120092331643,95,1.0,10,simulated
24575,5,1.0,1,0.4591200923314521,96,1.0,10,simulated
24576,5,1.0,1,0.4201200923314391,97,0.0,10,simulated
24577,5,0.0,1,0.36412009232741294,98,1.0,10,simulated
24578,5,0.0,1,0.53512009232747,99,0.0,10,simulated
24579,5,1.0,1,1.0861200923316616,100,0.0,10,simulated
24580,5,1.0,1,0.3081200923314017,101,0.0,10,simulated
24581,5,1.0,1,0.4001200923314324,102,1.0,10,simulated
24582,5,1.0,1,1.0051200923316346,103,1.0,10,simulated
24583,5,1.0,1,0.5201200923314725,104,1.0,10,simulated
24584,5,0.0,1,0.520120092327465,105,1.0,10,simulated
24585,5,0.0,1,0.3271200923274006,106,1.0,10,simulated
24586,5,1.0,1,0.4901200923314625,107,0.0,10,simulated
24587,5,0.0,1,0.7831200923275529,108,0.0,10,simulated
24588,5,1.0,1,0.8291200923315757,109,1.0,10,simulated
24589,5,1.0,1,0.6221200923315066,110,0.0,10,simulated
24590,5,1.0,1,0.39812009233143175,111,1.0,10,simulated
24591,5,1.0,1,0.9041200923316007,112,1.0,10,simulated
24592,5,1.0,1,0.4021200923314331,113,1.0,10,simulated
24593,5,0.0,1,0.6921200923275225,114,0.0,10,simulated
24594,5,1.0,1,0.6121200923315032,115,0.0,10,simulated
24595,5,1.0,1,0.6071200923315015,116,1.0,10,simulated
24596,5,0.0,1,1.0131200923276298,117,0.0,10,simulated
24597,5,1.0,1,1.3631200923317541,118,1.0,10,simulated
24598,5,1.0,1,1.5471200923318156,119,0.0,10,simulated
24599,5,1.0,1,0.291120092331396,120,1.0,10,simulated
24600,5,1.0,1,0.7561200923315513,121,1.0,10,simulated
24601,5,0.0,1,0.3691200923274146,122,1.0,10,simulated
24602,5,1.0,1,0.4401200923314458,123,1.0,10,simulated
24603,5,0.0,1,0.47612009232745034,124,0.0,10,simulated
24604,5,1.0,1,0.5481200923314818,125,1.0,10,simulated
24605,5,1.0,1,0.31812009233140504,126,1.0,10,simulated
24606,5,1.0,1,0.4761200923314578,127,0.0,10,simulated
24607,5,0.0,1,0.3811200923274186,128,0.0,10,simulated
24608,5,1.0,1,0.24612009233138102,129,1.0,10,simulated
24609,5,1.0,1,0.3171200923314047,130,1.0,10,simulated
24610,5,1.0,1,0.4371200923314448,131,1.0,10,simulated
24611,5,0.0,1,0.2541200923273762,132,0.0,10,simulated
24612,5,1.0,1,0.7931200923315637,133,1.0,10,simulated
24613,5,1.0,1,0.5271200923314748,134,1.0,10,simulated
24614,5,1.0,1,1.5381200923318126,135,1.0,10,simulated
24615,5,0.0,1,0.2861200923273869,136,0.0,10,simulated
24616,5,0.0,1,0.3871200923274206,137,0.0,10,simulated
24617,5,1.0,1,0.734120092331544,138,1.0,10,simulated
24618,5,1.0,1,0.5541200923314838,139,1.0,10,simulated
24619,5,1.0,1,0.6251200923315076,140,1.0,10,simulated
24620,5,1.0,1,0.31612009233140437,141,0.0,10,simulated
24621,5,1.0,1,1.62012009233184,142,1.0,10,simulated
24622,5,1.0,1,0.44212009233144645,143,1.0,10,simulated
24623,5,1.0,1,0.5121200923314698,144,1.0,10,simulated
24624,5,1.0,1,0.24912009233138202,145,1.0,10,simulated
24625,5,1.0,1,0.5681200923314885,146,1.0,10,simulated
24626,5,1.0,1,0.7001200923315326,147,0.0,10,simulated
24627,5,1.0,1,1.5381200923318126,148,1.0,10,simulated
24628,5,1.0,1,0.5531200923314835,149,1.0,10,simulated
24629,5,1.0,1,0.5541200923314838,150,1.0,10,simulated
24630,5,1.0,1,0.4881200923314618,151,1.0,10,simulated
24631,5,1.0,1,0.788120092331562,152,1.0,10,simulated
24632,5,1.0,1,1.300120092331733,153,1.0,10,simulated
24633,5,1.0,1,0.49812009233146515,154,1.0,10,simulated
24634,5,1.0,1,0.43612009233144444,155,1.0,10,simulated
24635,5,0.0,1,0.7861200923275539,156,1.0,10,simulated
24636,5,0.0,1,0.2891200923273879,157,0.0,10,simulated
24637,5,1.0,1,0.34812009233141505,158,0.0,10,simulated
24638,5,0.0,1,2.3571200923280786,159,0.0,10,simulated
24639,5,1.0,1,0.8261200923315747,160,0.0,10,simulated
24640,6,1.0,0,1.1084373912041459,1,1.0,10,simulated
24641,6,1.0,0,1.201437391204177,2,1.0,10,simulated
24642,6,1.0,0,0.8084373912040456,3,1.0,10,simulated
24643,6,1.0,0,0.49043739120393937,4,1.0,10,simulated
24644,6,1.0,0,0.417437391203915,5,0.0,10,simulated
24645,6,0.0,0,1.4054373912002376,6,0.0,10,simulated
24646,6,0.0,0,1.8964373912004016,7,0.0,10,simulated
24647,6,1.0,0,0.6494373912039925,8,1.0,10,simulated
24648,6,1.0,0,2.696437391204676,9,1.0,10,simulated
24649,6,1.0,0,0.28443739120387057,10,1.0,10,simulated
24650,6,1.0,0,0.3084373912038786,11,0.0,10,simulated
24651,6,1.0,0,0.3154373912038809,12,1.0,10,simulated
24652,6,1.0,0,0.33943739120388894,13,1.0,10,simulated
24653,6,1.0,0,0.27743739120386823,14,1.0,10,simulated
24654,6,1.0,0,0.27843739120386857,15,1.0,10,simulated
24655,6,1.0,0,0.411437391203913,16,1.0,10,simulated
24656,6,1.0,0,0.8384373912040556,17,1.0,10,simulated
24657,6,1.0,0,0.2914373912038729,18,0.0,10,simulated
24658,6,0.0,0,1.146437391200151,19,0.0,10,simulated
24659,6,1.0,0,0.6454373912039911,20,1.0,10,simulated
24660,6,1.0,0,0.32543739120388426,21,0.0,10,simulated
24661,6,0.0,0,1.4984373912002686,22,1.0,10,simulated
24662,6,0.0,0,0.5234373911999429,23,0.0,10,simulated
24663,6,1.0,0,0.49543739120394104,24,1.0,10,simulated
24664,6,1.0,0,0.4824373912039367,25,1.0,10,simulated
24665,6,1.0,0,0.480437391203936,26,0.0,10,simulated
24666,6,1.0,0,0.6394373912039891,27,1.0,10,simulated
24667,6,1.0,0,0.5034373912039437,28,1.0,10,simulated
24668,6,1.0,0,0.46343739120393035,29,1.0,10,simulated
24669,6,1.0,0,0.37543739120390096,30,0.0,10,simulated
24670,6,1.0,0,1.8894373912044067,31,0.0,10,simulated
24671,6,0.0,0,0.6904373911999987,32,0.0,10,simulated
24672,6,0.0,0,1.3054373912002042,33,1.0,10,simulated
24673,6,0.0,0,0.7924373912000328,34,1.0,10,simulated
24674,6,0.0,0,0.6774373911999944,35,1.0,10,simulated
24675,6,0.0,0,0.3614373911998888,36,0.0,10,simulated
24676,6,1.0,0,1.2704373912042,37,0.0,10,simulated
24677,6,1.0,0,0.3154373912038809,38,0.0,10,simulated
24678,6,1.0,0,0.4494373912039257,39,1.0,10,simulated
24679,6,1.0,0,0.6854373912040045,40,0.0,10,simulated
24680,6,1.0,0,0.6514373912039931,41,1.0,10,simulated
24681,6,1.0,0,0.9434373912040906,42,1.0,10,simulated
24682,6,1.0,0,0.6364373912039881,43,1.0,10,simulated
24683,6,1.0,0,0.34543739120389094,44,0.0,10,simulated
24684,6,1.0,0,0.5514373912039597,45,1.0,10,simulated
24685,6,1.0,0,0.5834373912039704,46,1.0,10,simulated
24686,6,1.0,0,0.7244373912040175,47,1.0,10,simulated
24687,6,1.0,0,0.31343739120388026,48,0.0,10,simulated
24688,6,0.0,0,0.613437391199973,49,0.0,10,simulated
24689,6,1.0,0,0.40243739120391,50,1.0,10,simulated
24690,6,1.0,0,0.5034373912039437,51,1.0,10,simulated
24691,6,1.0,0,0.48143739120393636,52,1.0,10,simulated
24692,6,1.0,0,0.5084373912039454,53,1.0,10,simulated
24693,6,1.0,0,0.36643739120389796,54,1.0,10,simulated
24694,6,1.0,0,0.37743739120390163,55,0.0,10,simulated
24695,6,0.0,0,0.36843739119989116,56,0.0,10,simulated
24696,6,1.0,0,0.6284373912039855,57,0.0,10,simulated
24697,6,1.0,0,0.6764373912040015,58,1.0,10,simulated
24698,6,1.0,0,0.3434373912038903,59,1.0,10,simulated
24699,6,1.0,0,0.3624373912038966,60,1.0,10,simulated
24700,6,1.0,0,0.3854373912039043,61,1.0,10,simulated
24701,6,1.0,0,0.30143739120387625,62,1.0,10,simulated
24702,6,1.0,0,0.21943739120384886,63,1.0,10,simulated
24703,6,1.0,0,0.5854373912039711,64,0.0,10,simulated
24704,6,0.0,0,2.990437391200767,65,1.0,10,simulated
24705,6,0.0,0,0.5184373911999413,66,0.0,10,simulated
24706,6,0.0,0,0.9764373912000942,67,0.0,10,simulated
24707,6,0.0,0,0.601437391199969,68,1.0,10,simulated
24708,6,0.0,0,0.6424373911999827,69,0.0,10,simulated
24709,6,0.0,0,0.9224373912000762,70,0.0,10,simulated
24710,6,1.0,0,0.4824373912039367,71,1.0,10,simulated
24711,6,1.0,0,0.429437391203919,72,1.0,10,simulated
24712,6,1.0,0,0.3824373912039033,73,0.0,10,simulated
24713,6,0.0,0,0.7224373912000094,74,1.0,10,simulated
24714,6,0.0,0,0.48343739119992957,75,1.0,10,simulated
24715,6,0.0,0,0.32743739119987747,76,0.0,10,simulated
24716,6,1.0,0,0.39843739120390864,77,1.0,10,simulated
24717,6,1.0,0,0.3974373912039083,78,1.0,10,simulated
